·x·x¥],2013-12-31,174,1021,16.9,64.25,3.9,0,4.9
·x·x¥],2016-01-18,67,1018,14.8,74.5417,5.4,0,0.6
·x·x¥],2016-01-19,151,1022,13.5,84.9167,5,12,0
·x·x¥],2016-01-20,172,1022.6,14.8,88.125,6.8,4,0
·x·x¥],2016-01-21,154,1017,16.3,92.0833,3,16,0
·x·x¥],2016-01-22,160,1017.9,15.1,90.5,5.9,33,0
·x·x¥],2016-01-23,296,1030,10.5,85.6667,3.5,40,0
·x·x¥],2016-01-24,500,1033.4,5.6,74.3333,4.1,5,0
·x·x¥],2016-01-25,376,1032.6,7.8,66.1667,2.9,0,0.1
·x·x¥],2016-01-26,88,1026.9,14.8,67,4.7,0,7.7
·x·x¥],2016-01-27,79,1021.6,18.3,75.0417,4.2,0,0.6
·x·x¥],2016-01-28,55,1018.2,17.4,90.125,2.4,1,0.1
·x·x¥],2016-01-29,55,1018.6,17.4,92.9167,3.6,23,0
·x·x¥],2016-01-30,78,1020.6,16.4,89.6667,3.8,11,0
·x·x¥],2016-02-01,75,1023,14.2,86.1667,4.5,15,0
·x·x¥],2016-02-02,91,1023.3,12.3,96.5833,3.6,10,0
·x·x¥],2016-02-03,71,1021,14.3,95.9583,5.1,3,0
·x·x¥],2016-02-04,59,1019.7,17,91.0833,2.9,6,1.9
·x·x¥],2016-02-05,72,1018.9,14.6,88.4583,2.7,7,0
·x·x¥],2016-02-06,134,1024.9,11.8,69.7083,2.9,0,0
·x·x¥],2016-02-07,75,1024.5,11.2,68.7917,3.5,0,9
·x·x¥],2016-02-08,32,1023.1,12.8,63.9167,4.4,0,10.4
·x·x¥],2016-02-09,21,1019.6,16,68.1667,3.9,0,10.5
·x·x¥],2016-02-10,17,1017.6,19.2,70.4583,3.3,0,10
·x·x¥],2016-02-11,21,1015.6,20,84.1667,2.4,0,3.1
·x·x¥],2016-02-12,18,1013.1,21.9,82.1667,3,0,7.3
·x·x¥],2016-02-13,20,1010.6,23.4,76.7083,3.5,0,10.3
·x·x¥],2016-02-14,28,1021.8,17,85.7083,5.3,7,0.8
·x·x¥],2016-02-15,56,1024.1,11.3,84.5,4.1,1,0
·x·x¥],2016-02-16,59,1023.7,12.4,75.375,4.6,0,0
·x·x¥],2016-02-17,54,1022.2,13.4,79.7083,4.6,3,0
·x·x¥],2016-02-18,42,1020.5,16.3,86.9167,5.6,13,0.2
·x·x¥],2016-02-19,52,1019.1,16.1,89.625,2.4,0,0
·x·x¥],2016-02-20,54,1023.8,14.4,67.6667,3.8,0,0
·x·x¥],2016-02-21,46,1023.6,15.8,59.25,6.8,0,0
·x·x¥],2016-02-22,17,1020.4,17.5,71.75,2.5,0,2.8
·x·x¥],2016-02-23,33,1024.1,14.9,83.9583,3,3,0
·x·x¥],2016-02-24,60,1028.2,13.4,85.5833,6,1,0
·x·x¥],2016-02-25,48,1028.4,13.8,77.9167,5.3,1,0
·x·x¥],2016-02-26,59,1026.4,14.1,88.0833,5,7,0
·x·x¥],2016-02-27,68,1021.2,15.3,92.5417,2.1,10,0
·x·x¥],2016-02-28,49,1020.6,18.3,71.2083,5.5,0,8.3
·x·x¥],2016-02-29,50,1026.8,16,62.2083,6.7,0,5.5
·x·x¥],2016-03-01,37,1025.2,15.4,53,7,0,9.7
·x·x¥],2016-03-02,14,1021.7,18.4,53.2917,4.7,0,10.9
·x·x¥],2016-03-03,7,1019.6,19.6,56.0833,2.3,0,8.2
·x·x¥],2016-03-04,13,1016.9,20.8,62.5833,2.1,0,5.5
·x·x¥],2016-03-05,6,1015.1,22.6,65,3.1,0,7.1
·x·x¥],2016-03-06,7,1013.2,22.2,70.75,2.7,0,9.5
·x·x¥],2016-03-07,9,1013.1,22.9,71.4583,3.8,0,4.1
·x·x¥],2016-03-08,2,1011.3,23,72.7917,1.9,0,1.8
·x·x¥],2016-03-09,13,1015.7,17.3,81.75,5.5,22,0
·x·x¥],2016-03-10,15,1021.7,12.8,87.4583,3.5,51,0
·x·x¥],2016-03-11,35,1021,12.2,88.5,4.3,18,0
·x·x¥],2016-03-12,14,1018.4,14.7,89.9167,5.1,5,0
·x·x¥],2016-03-13,15,1013.4,16.9,88.0833,1.7,41,0.7
·x·x¥],2016-03-14,24,1018.4,14.4,73.5,5.6,12,0
·x·x¥],2016-03-15,24,1017.2,14.1,83.75,6.2,13,0
·x·x¥],2016-03-16,13,1014.4,16,90.5833,2.3,8,0
·x·x¥],2016-03-17,10,1012.5,19.4,83.875,3.8,1,1.3
·x·x¥],2016-04-01,1,1012.8,20.8,71,5.3,0,0.1
·x·x¥],2016-04-02,4,1013.7,24.1,66.5417,3.4,0,4.7
·x·x¥],2016-04-03,2,1011.6,25,71.2917,3,0,2.6
·x·x¥],2016-04-04,1,1011,23.5,75.9583,3.4,0,0.1
·x·x¥],2016-04-08,1,1011.7,24.1,75.125,3.9,0,2.1
·x·x¥],2016-04-09,2,1011.4,23.6,74.5,2.8,0,0.3
·x·x¥],2016-04-10,2,1008.9,23.2,80.8333,2.2,12,2.2
·x·x¥],2016-04-12,1,1008.6,22.9,79.9167,3.6,2,1.3
·x·x¥],2016-04-13,2,1005.9,22.2,90.5,2.7,57,1.7
·x·x¥],2016-04-14,4,1011.2,21.1,91.3333,5.3,25,0
·x·x¥],2016-04-17,4,1012,22.7,83.9583,6.8,3,0.1
·x·x¥],2016-04-19,1,1017.9,22.2,72.2083,6.6,0,10.2
·x·x¥],2016-04-21,2,1009.9,27.6,72.3333,3.1,0,2.6
·x·x¥],2016-04-27,2,1005.8,26.9,74.0833,3.7,49,1.4
·x·x¥],2016-04-28,1,1013.4,22.2,72.7083,6.1,9,0
·x·x¥],2016-04-30,3,1011.6,23.8,66.0435,3.5,0,0.1
·x·x¥],2016-05-04,3,1010.5,28.3,64,3.5,0,1.7
·x·x¥],2016-05-05,1,1010.1,27.1,70.4583,2.6,20,1.6
·x·x¥],2016-05-08,1,1011.3,27.5,72.9167,3.7,20,2.5
·x·x¥],2016-05-11,2,1009.5,21.9,70.75,5.5,28,0.4
·x·x¥],2016-05-13,1,1013.3,27.7,69.0417,6.9,2,9.1
·x·x¥],2016-05-15,1,1010,28.6,66.0833,2.8,0,4.9
·x·x¥],2016-05-20,1,1007.6,26,68.4583,3.7,0,4
·x·x¥],2016-05-21,4,1007.7,26.4,74.2083,3,1,0
·x·x¥],2016-05-24,7,1006.1,25.5,83.25,6.1,0,0
·x·x¥],2016-05-25,1,1007.3,26.3,77.7917,3.3,0,0.2
·x·x¥],2016-06-02,1,1004.2,27.8,75.75,4.2,39,0
·x·x¥],2016-06-03,4,1003.6,30.3,73.25,2.8,9,4.7
·x·x¥],2016-06-08,1,1004.8,28.7,66.0417,4.3,0,5.2
·x·x¥],2016-06-13,1,1002,28.5,73.375,4.6,37,1.7
·x·x¥],2016-06-19,1,1009.3,29.9,67.9583,3.2,0,6.7
·x·x¥],2016-06-20,1,1007.2,29.9,68.6667,2.5,0,7.5
·x·x¥],2016-07-02,1,1008,28.9,75.5,3.1,2,4
·x·x¥],2016-08-03,2,1006.9,30.4,67.7083,2.9,0,5.9
·x·x¥],2016-08-04,1,1006.2,31.9,61.8333,2.5,0,10.9
·x·x¥],2016-08-08,1,999.8,30.7,67.5,2.7,0,8.1
·x·x¥],2016-08-10,1,1000.3,30.4,73.125,6.4,8,8.1
·x·x¥],2016-09-01,1,1002.1,29.6,57.1667,3.8,0,8.8
·x·x¥],2016-09-07,1,1004.5,29.4,72.8333,3.7,2,4.1
·x·x¥],2016-09-11,1,1007.4,28.6,77.9583,2.3,0,6.1
·x·x¥],2016-09-12,2,1009.8,27.3,80.9167,3.5,7,0.6
·x·x¥],2016-09-21,1,1013,26.9,69.0417,5.5,0,8.7
·x·x¥],2016-09-28,1,1000.6,29.2,73.2917,10.9,3,0.2
·x·x¥],2016-09-29,1,1005.9,28.8,74.1667,2.6,0,1.2
·x·x¥],2016-09-30,6,1008.3,28.6,71.875,3,0,2.9
·x·x¥],2016-10-01,3,1008.6,29.4,65.0833,6.2,0,8.3
·x·x¥],2016-10-02,2,1008,29.5,64.5,4.5,0,8.4
·x·x¥],2016-10-03,1,1005.1,28.8,67.75,3.9,0,8.4
·x·x¥],2016-10-04,4,1006,28.3,65.75,3.5,0,8.3
·x·x¥],2016-10-05,1,1007.5,27.7,73.4167,7.1,0,5.7
·x·x¥],2016-10-06,1,1007.3,28.7,71.0833,6.4,14,6.4
·x·x¥],2016-10-07,2,1006.6,26.2,80.8333,4.8,19,0
·x·x¥],2016-10-08,2,1006.9,26.5,83.2917,5.9,14,0.2
·x·x¥],2016-10-09,1,1009.6,23.2,83.375,4.3,27,0
·x·x¥],2016-10-10,1,1009.3,23.2,88.6667,2.4,14,0
·x·x¥],2016-10-11,6,1009.9,25,86.4167,4.5,6,0.2
·x·x¥],2016-11-01,11,1020.1,22,72.9167,6.1,1,0.1
·x·x¥],2016-11-02,28,1020.1,20.5,68.7917,6,0,0
·x·x¥],2016-11-03,18,1017.9,21,70.4167,4.7,0,0.3
·x·x¥],2016-11-04,13,1013.1,21.5,80.1667,4.7,1,1.2
·x·x¥],2016-11-05,9,1010.6,23.9,71.9167,3.2,0,7.1
·x·x¥],2016-11-06,7,1013.3,24.9,68.1667,4.3,0,7.3
·x·x¥],2016-11-07,3,1014.9,26,62.2917,4.8,0,4.7
·x·x¥],2016-11-08,14,1019,22.8,73.25,3.1,0,2
·x·x¥],2016-11-09,22,1020.4,19.6,72.5833,4.8,0,0
·x·x¥],2016-11-10,8,1017.4,19.4,84.25,3.4,7,0
·x·x¥],2016-11-11,15,1017.6,21.4,66.9167,6.1,0,3
·x·x¥],2016-12-01,15,1021.5,20.1,81.0417,4.7,0,0
·x·x¥],2016-12-02,15,1022,19.6,78.875,5.8,0,0.1
·x·x¥],2016-12-03,19,1019.2,21.6,83.1667,6.4,0,0.6
·x·x¥],2016-12-04,9,1015.1,23.2,80.3333,3.8,0,4.5
·x·x¥],2016-12-05,12,1019.1,22.1,76.7083,5.5,0,0.4
·x·x¥],2016-12-06,20,1021.8,19.9,65.0833,4.4,0,0
·x·x¥],2016-12-07,21,1017.4,20,68.9583,5.5,0,0
·x·x¥],2016-12-08,7,1014.1,20.4,76,5,0,0
·x·x¥],2016-12-09,17,1013.7,21.2,72.875,5.6,0,0
·x·x¥],2016-12-10,15,1015.4,20.9,75.8333,6.5,7,0.6
·x·x¥],2016-12-11,12,1016.5,19.8,80.8333,5.7,5,0
·x·x¥],2016-12-12,24,1013.4,22,74.5833,2.9,0,8
·x·x¥],2016-12-13,15,1014.6,20.6,73.625,2.7,0,7.2
·x·x¥],2016-12-14,28,1019.6,18.6,70.25,3.8,0,0
·x·x¥],2016-12-15,49,1024.2,15.2,66.2917,4,0,0
·x·x¥],2016-12-16,75,1025.9,15.1,58.375,4.7,0,0
·x·x¥],2016-12-17,40,1022.9,18.3,60.4583,5.2,0,4.8
·x·x¥],2016-12-18,45,1019.8,21.6,61.4583,3.5,0,9.7
·x·x¥],2016-12-19,24,1016.7,22.2,69.7083,3.7,0,8.1
·x·x¥],2016-12-20,24,1015.6,24.6,72.0417,6.9,0,6.2
·x·x¥],2016-12-21,22,1014.2,25.6,69.7917,4,0,3.5
·x·x¥],2016-12-22,24,1017.5,21.1,79.125,5.9,6,0
·x·x¥],2016-12-23,21,1020.7,18.5,61.875,6.6,0,2
·x·x¥],2016-12-24,24,1019.9,19.4,62.2083,7.1,0,2.6
·x·x¥],2016-12-25,6,1017.1,22.9,64.2083,5.4,0,9.2
·x·x¥],2016-12-26,16,1013.5,23.1,70.4167,4.8,0,8.4
·x·x¥],2016-12-27,39,1022.5,16.7,71.9583,5,0,0
·x·x¥],2016-12-28,49,1021.7,14.9,75.375,4.2,1,0
·x·x¥],2016-12-29,52,1024.4,15.9,69.9583,6,0,0
·x·x¥],2016-12-30,28,1022.7,18.1,68.2917,6.9,0,2.4
·x·x¥],2016-12-31,28,1020.8,20.8,74.4583,5,0,6.5
·x·x¥],2017-01-01,8,1019.8,22.6,65.875,5.6,0,9
·x·x¥],2017-01-02,13,1018.6,21.4,73.125,4.3,0,7.5
·x·x¥],2017-01-03,11,1018.4,20.7,82.7083,5,0,0.1
·x·x¥],2017-01-04,8,1016,23.2,73.1667,4.5,0,8.5
·x·x¥],2017-01-05,5,1014.4,22.4,74.5417,1.6,0,3.6
·x·x¥],2017-01-06,6,1013.8,22.2,78.125,3.5,0,0.8
·x·x¥],2017-01-07,10,1010.9,22.6,79.0833,2.2,0,1.1
·x·x¥],2017-01-08,10,1013,20.2,78.3333,5,0,0
·x·x¥],2017-01-09,15,1016.8,17.7,69.4167,6,0,0
·x·x¥],2017-02-01,20,1023,17.1,75.9583,5.9,0,0
·x·x¥],2017-02-02,32,1023.8,15.6,73.125,6.1,0,0.4
·x·x¥],2017-02-03,5,1019,19.8,68.9167,5.1,0,3.4
·x·x¥],2017-02-04,16,1014.7,19.7,75.6667,1.5,0,0.4
·x·x¥],2017-02-05,21,1013.6,19.2,75.1667,5.1,0,0.4
·x·x¥],2017-02-06,34,1017.1,17.9,62.2917,7.8,0,1.7
·x·x¥],2017-02-07,46,1017.2,17.9,61.5833,7.6,0,4.2
·x·x¥],2017-02-08,43,1015,17.9,71.875,4.6,0,0.9
·x·x¥],2017-02-09,105,1020.2,11.7,69.0417,3.7,3,0
·x·x¥],2017-02-10,105,1023.2,11.9,55.875,4.2,0,0.7
·x·x¥],2017-02-11,126,1025.8,12.4,54.625,5.7,0,0.3
·x·x¥],2017-02-12,91,1025.2,14.4,60.0833,4.8,0,0
·x·x¥],2017-02-13,39,1026.9,16.3,60.9583,6.9,0,4.6
·x·x¥],2017-02-14,49,1028.2,16.9,54.7917,6.5,0,10.4
·x·x¥],2017-02-15,25,1025,19.8,55.4167,4.7,0,6.8
·x·x¥],2017-02-16,26,1019.6,19.4,58.625,1.8,0,10
·x·x¥],2017-02-17,18,1019.3,20.8,61.4583,3.5,0,8.9
·x·x¥],2017-02-18,18,1020.9,19.8,70.5,6.4,0,3.1
·x·x¥],2017-02-19,10,1019.4,21.5,60.8333,5.1,0,7.9
·x·x¥],2017-02-20,10,1016.7,20.6,70.5417,4.8,2,1.9
·x·x¥],2017-02-21,5,1019.9,19.5,74.3333,7.5,0,3.5
·x·x¥],2017-02-22,27,1014.9,19.6,81,2.2,21,0.5
·x·x¥],2017-02-23,34,1020.2,15.7,77.375,6,0,0
·x·x¥],2017-02-24,47,1020.2,13.1,83.75,3.6,43,0
·x·x¥],2017-02-25,37,1018.8,14.2,85.2083,2.8,42,0
·x·x¥],2017-02-26,51,1021,13.3,82.125,2.9,15,0
·x·x¥],2017-02-27,58,1021.1,15.3,66.4167,4.1,0,0
·x·x¥],2017-02-28,57,1019.7,14.7,77.25,4.8,0,0
·x·x¥],2017-03-01,56,1016.9,16.4,74.1667,1.6,2,0.1
·x·x¥],2017-03-02,95,1018.8,14.5,61.7083,5.7,0,0
·x·x¥],2017-03-03,27,1016.9,16.9,61.7917,5,0,3.6
·x·x¥],2017-03-04,47,1012.8,18.3,73.0833,1.6,0,0.6
·x·x¥],2017-03-05,27,1010.8,20.4,71.6667,2,0,3.9
·x·x¥],2017-03-06,41,1014.4,16,76.4167,4.3,26,0
·x·x¥],2017-03-07,31,1016.4,14,69.0833,4.6,10,0
·x·x¥],2017-03-08,46,1016.7,14,78.6667,3,4,0
·x·x¥],2017-03-09,49,1015.4,16,75.5,6,1,0
·x·x¥],2017-03-10,34,1012.7,17.3,86.1667,4.8,38,0
·x·x¥],2017-03-11,25,1013.5,19.7,81.1667,4.4,2,1.7
·x·x¥],2017-03-12,24,1011.9,21.8,77.9167,3.5,0,7.3
·x·x¥],2017-03-13,24,1012.7,18.3,86.0833,2.7,13,0
·x·x¥],2017-03-14,32,1019,14.2,75.75,4.2,6,0
·x·x¥],2017-03-15,18,1019.6,16.1,66,5.2,0,0
·x·x¥],2017-03-16,10,1016.4,16.2,84.4167,3.4,22,0
·x·x¥],2017-03-17,18,1016.7,18.1,83.25,5.8,3,1.4
·x·x¥],2017-03-18,14,1016.9,19.9,81.875,3.2,1,2.7
·x·x¥],2017-03-19,7,1017.1,19.5,83.8333,6,3,0
·x·x¥],2017-03-20,13,1013.5,21.8,79.375,2.3,0,0.2
·x·x¥],2017-03-21,8,1016.3,18.7,78.125,6.6,0,0
·x·x¥],2017-03-22,6,1013.6,20.9,73.5,5.8,2,0.4
·x·x¥],2017-03-23,13,1015.3,18.9,78.7083,4.8,5,2.4
·x·x¥],2017-03-24,12,1015.4,21.1,68.5,5.1,0,8.6
·x·x¥],2017-03-25,13,1018.7,16.6,82.5417,3.5,29,0
·x·x¥],2017-03-26,11,1021.9,14.4,76.9583,3,12,0
·x·x¥],2017-03-27,13,1021.6,19.1,55.5417,5.7,0,10.8
·x·x¥],2017-03-28,3,1018.5,22.2,57.0417,3.7,0,9
·x·x¥],2017-03-29,4,1018.1,21.5,66.0417,3.3,0,4.2
·x·x¥],2017-03-30,7,1016,22.8,68.8333,2.2,0,3.6
·x·x¥],2017-03-31,7,1018.6,18.8,77.125,4.8,22,0.3
·x·x¥],2017-04-01,2,1019.3,15.1,69.75,3.2,13,2.4
·x·x¥],2017-04-02,6,1021.1,17.2,48.5417,4.9,0,11.4
·x·x¥],2017-04-03,3,1020.3,19.9,47.875,5.5,0,9.7
·x·x¥],2017-04-04,1,1017.4,22,52.5,4,0,9.7
·x·x¥],2017-04-05,4,1015.1,23.4,57.5417,3,0,9
·x·x¥],2017-04-09,1,1007.6,26.5,68.75,4,0,4.7
·x·x¥],2017-04-10,6,1003,28.8,59.375,5,0,9.4
·x·x¥],2017-04-12,4,1014.9,17.7,74.5,5.8,14,0
·x·x¥],2017-04-14,2,1013,21.2,75.6667,2.7,0,0
·x·x¥],2017-04-15,2,1012.2,24.1,72,2.2,0,3.1
·x·x¥],2017-04-17,1,1008.6,27.2,68.0833,3.2,0,2.2
·x·x¥],2017-04-20,-2,1008,25.9,69.9167,3.6,1,1.6
·x·x¥],2017-04-23,4,1013.3,20,57.25,5.5,0,0
·x·x¥],2017-04-26,3,1010.9,23.9,71.4583,4.1,1,0.2
·x·x¥],2017-04-27,1,1014,17.6,80.9583,5.1,23,0
·x·x¥],2017-04-28,4,1013.1,19.4,57.9167,4.7,0,7
·x·x¥],2017-04-29,3,1012.1,21.2,52.5417,4.6,0,11.1
